id,SMILES,MLM,HLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,Position,MLM_raw,HLM_raw
TRAIN_3040,Cc1ccc2c(c1)nnn2C1CCN(C(=O)N(c2ccccc2)c2ccccc2)CC1,0.9,46.4,4.852,411.499,3,0,3,4.852,54.26,CPK-M1-013684-H06,0.898730223,46.39786709
TRAIN_3041,O=C(Nc1ccc(Cl)cn1)c1c2c(nc3ccccc13)C(=O)N(C1CCCCC1)C2,8.132,75.492,4.308,420.891,4,1,3,4.308,75.19,CPK-M1-010397-B06,8.131640724,75.49236282
TRAIN_3042,CC(C)c1cc(C(C)C)c(S(=O)(=O)NCc2ccc(S(N)(=O)=O)cc2)c(C(C)C)c1,1.04,1.18,4.612,452.63,4,2,8,4.613,123.08,CPK-M1-013688-D05,1.044339389,1.180153276
TRAIN_3043,Cc1csc2c(N3CCC(S(=O)(=O)NC(C)C)C3)ncnc12,0.4,85.85,2.148,340.464,4,1,4,2.165,111.81,CPK-M1-018173-G11,0.403692179,85.85283672
TRAIN_3044,CN(C(=O)CN1N=C(c2ccccc2)Cn2c(cc3ccccc32)C1=O)C1CCCCC1,2.48,1.65,4.47,428.526,3,0,4,4.47,57.91,CPK-M1-018177-F06,2.482524494,1.648758664
TRAIN_3045,Cc1nc(-c2ccc3c(c2)CCN3C(=O)Cc2c[nH]c3ccccc23)cs1,13.79,28.62,3.886,373.471,2,1,3,3.886,77.22,CPK-M1-018169-F12,13.7861854,28.62431
TRAIN_3046,COc1cc(NS(=O)(=O)c2ccc(-c3nnc(C4CCC4)o3)s2)cc(OC)c1,1.41,4.831,3.136,421.491,6,1,7,3.15,140.16,CPK-M1-010392-A03,1.409939856,4.831432223
TRAIN_3047,O=C(NC1CCOC2(CCS(=O)(=O)C2)C1)c1cccc2cc[nH]c12,72.29,99.99,0.536,348.417,4,2,2,0.536,96.64,CPK-M1-018174-H11,72.28881199,>99.99
TRAIN_3048,[H][C@@](CC(C)C)(C(=O)NOC(C)(C)C)N1C(=O)Nc2cc(Cl)cc(Cl)c2S1(=O)=O,2.67,45.8,3.355,452.353,5,2,6,3.365,113.18,CPK-M1-013686-C06,2.666835011,45.79929424
TRAIN_3049,CCOC(=O)C1CCN(C(=O)CCc2ccc(C(C)(C)C)cc2)CC1,0.22,5.57,3.811,345.476,3,0,7,3.811,46.61,CPK-M1-013689-B04,0.216701196,5.566386473
TRAIN_3050,O=C(c1c(OCC2CC2)cc(=O)n2c1CCCCC2)N1CCc2ccccc2C1,0.22,12.84,2.96,392.491,3,0,4,2.96,49.85,CPK-M1-013694-G10,0.221230761,12.8354511
TRAIN_3051,COC(=O)/C(=C(/F)OCC(=O)N(C)c1ccc(F)cc1)c1ccc(OC)cc1,3.788,17.681,3.331,391.365,5,0,8,3.331,65.07,CPK-M1-009580-G03,3.787897253,17.68084116
TRAIN_3052,CC(C)c1noc(-c2cccc(=O)n2CC(=O)N2CCN(c3ccc(F)cc3)CC2)n1,11.291,6.407,1.993,425.456,4,0,5,1.992,82.78,CPK-M1-009579-G07,11.29066316,6.407374021
TRAIN_3053,CC(=O)N(Cc1ccc(F)cc1)c1ccsc1C(=O)O,92.216,88.391,2.528,293.313,3,1,4,1.06,85.85,CPK-M1-009581-A03,92.21564203,88.39102342
TRAIN_3054,Cc1cc(C)c(C(=O)c2ccc(C(=O)NC(C)(C)C)cc2)c(C)c1,0.601,6.111,4.832,323.429,2,1,4,4.832,46.17,CPK-M1-009572-F11,0.600566655,6.110679077
TRAIN_3055,COCCCNc1nnc(Cc2ccc(Cl)cc2)c(=O)[nH]1,87.065,99.9,1.641,308.763,4,2,7,1.672,75.08,CPK-M1-010393-D10,87.0648285,>99.9
TRAIN_3056,Cc1ccc2c(C)c(C(=O)Nc3ccc4c(c3)NC(=O)C(C)O4)oc2c1,90.36,99.99,3.456,350.368,3,2,2,3.456,80.57,CPK-M1-018176-D08,90.35780517,>99.99
TRAIN_3057,CCCC1CN(CC(=O)N(C(C)C)C(C)C)CCN1CC(=O)N(C(C)C)C(C)C,7.046,14.967,3.071,410.637,4,0,10,2.824,47.1,CPK-M1-009572-E04,7.045962749,14.96726089
TRAIN_3058,COCCNC(=O)c1ccc(-n2ncc(C(=O)OC)c2N)cc1,66.85,93.56,0.367,318.328,5,2,7,0.366,108.47,CPK-M1-013694-F04,66.84952314,93.55907798
TRAIN_3059,CC(/C=C1\S/C(=N/c2ccc(O)cc2)N=C1O)=C\c1ccccc1,70.398,80.763,5.133,336.408,5,2,3,5.107,90.48,CPK-M1-010395-G09,70.39798973,80.76292174
TRAIN_3060,O=C(COc1ncccn1)NCCNc1cc(-n2cccn2)ncn1,18.85,94.598,0.599,340.34,7,2,8,0.593,119.74,CPK-M1-008582-E04,18.84991248,94.59807534
TRAIN_3061,Cc1ccc2nc(-c3nnc(-c4noc5c4CC(C)CC5)o3)ccc2c1,0.04,0.51,4.672,346.383,4,0,2,4.673,77.84,CPK-M1-018170-F10,0.036126407,0.511965303
TRAIN_3062,Clc1cc2nc(-c3cn[nH]c3)[nH]c2cc1Cl,0.73,40,3.043,253.087,2,2,1,3.038,57.36,CPK-M1-013692-G11,0.729160625,40.00237557
TRAIN_3063,O=C(NCc1ccc(F)cc1)c1nc2c(cnn2-c2ccc(F)cc2)c(=O)[nH]1,25.73,91.44,2.528,381.336,4,2,4,2.528,88.38,CPK-M1-018171-A07,25.72581015,91.44456126
TRAIN_3064,O=C(Cn1cnc(C2CC2)cc1=O)N1CCC(N2CC(=O)N(c3ccccc3)C2=O)CC1,99.9,91.192,0.249,435.476,5,0,5,0.249,93.6,CPK-M1-008580-F08,>99,91.19174862
TRAIN_3065,O=S(=O)(NCCn1c(-c2ccncc2)nc2ccccc21)c1ccc(Br)s1,1.695,2.675,3.24,463.371,4,1,6,3.25,113.49,CPK-M1-009578-B04,1.695194963,2.675396218
TRAIN_3066,Cc1ncsc1CCOC(=O)c1ccc(Cl)cc1,0.625,0.204,2.997,281.758,3,0,5,3.001,67.42,CPK-M1-010397-A03,0.62463273,0.204066739
TRAIN_3067,COc1ccc(/N=c2\[nH]nc3nc(C)cc(C)n23)cc1,7.915,51.475,2.147,269.302,4,1,2,2.146,61.58,CPK-M1-009573-B08,7.91487067,51.47520601
TRAIN_3068,COc1ccccc1CCN[C@H]1CS(=O)(=O)C[C@@H]1S(=O)(=O)c1ccc(Cl)cc1,1.04,1.34,2.985,443.965,6,1,7,2.354,106.3,CPK-M1-018173-F07,1.041214966,1.336196139
TRAIN_3069,O=S(=O)(Nc1cccn2c(C3CCC3)nnc12)c1ccc2c(c1)OCCO2,33.028,63.2,2.068,386.425,6,1,4,2.17,103.2,CPK-M1-009577-G04,33.02840624,63.20028573
TRAIN_3070,Cn1c(CN2CCc3ccccc3C2)cc(=O)c(O)c1CN1CCOC(c2ccccc2)C1,37.928,79.219,2.912,445.553,5,1,5,1.244,56.25,CPK-M1-009569-D04,37.92791927,79.21933658
TRAIN_3071,Cc1ccc(C(=O)C2=CN(c3ccc(N(C)C)cc3)c3ccccc3S2(=O)=O)c(C)c1,2.73,4.993,5.102,432.535,3,0,4,5.101,66.07,CPK-M1-009569-F09,2.730487006,4.992837014
TRAIN_3072,CCOc1cc(CNC(C)c2ccccc2)ccc1OCC(C)C,1,55.52,4.836,327.46,3,1,9,4.51,30.49,CPK-M1-013689-F07,<1,55.51546185
TRAIN_3073,NC(=O)c1cccc2c1nc1scc(CN3CCCC3)n12,16.24,53.58,1.819,300.379,3,1,3,0.592,91.86,CPK-M1-009580-G12,16.23986378,53.57970837
TRAIN_3074,COc1ccccc1N1CCN(/N=C\C(Cl)=C\c2ccccc2)CC1,74.864,85.759,3.905,355.861,2,0,5,3.905,28.07,CPK-M1-008579-C12,74.86405329,85.75904227
TRAIN_3075,CCOC(=O)Cn1c(=N)sc2cc3c(cc21)OCCO3,1.315,13.114,2,294.326,6,1,4,1.991,97.15,CPK-M1-008577-G07,1.315419923,13.11360998
TRAIN_3076,c1ccc2c(-c3noc4c3CNCC4)cccc2c1,4.913,53.009,2.756,250.295,2,1,1,2.756,38.06,CPK-M1-010392-A07,4.912842142,53.00850726
TRAIN_3077,Cn1cc(-c2noc(C(O)C3CCCCCCC3)n2)nn1,40.54,99.99,2.656,291.349,5,1,3,2.656,89.86,CPK-M1-018173-C05,40.54072887,>99.99
TRAIN_3078,C[C@@H]1[C@@H](CO)[C@](O)(C(F)(F)F)c2cc([N+](=O)[O-])cn21,95.56,99.9,1.316,280.201,4,2,3,1.316,91.21,CPK-M1-010398-D05,95.56,>99.9
TRAIN_3079,COCCNc1nc(N2CCCC2)nc2nccnc12,10.268,75.593,1.072,274.322,5,1,5,1.072,76.06,CPK-M1-009569-F12,10.26766473,75.5930648
TRAIN_3080,Clc1ccc(Cc2nc3c4cn[nH]c4ncn3n2)cc1,11.73,96.72,2.159,284.704,4,1,2,2.17,71.75,CPK-M1-013691-D11,11.73008057,96.72401122
TRAIN_3081,Cc1cc(C)c(C)c(OCCCN2CCOCC2)c1,0.42,93.23,-0.303,353.41,7,2,6,-0.267,96.3,CPK-M1-013683-C10,0.420555838,93.22849948
TRAIN_3082,O=c1c2cc3c(=O)n(-c4ccccc4)ccc3nc2ccn1CCO,97.65,99.99,0.778,333.341,4,1,3,1.051,73.74,CPK-M1-018180-D05,97.64586677,>99.99
TRAIN_3083,O=C1CN(c2nc(C3CCCC3)nc3c2CCOCC3)CCN1,83.99,94.7,1.598,316.398,4,1,2,1.598,67.35,CPK-M1-018174-A05,83.98593592,94.69871589
TRAIN_3084,COc1ccc(N2C(=O)CCc3c(-c4ccccc4)cc(N(C)C)cc32)cc1,7.95,16.16,4.722,372.46,2,0,4,4.716,32.78,CPK-M1-013691-E03,7.951002259,16.16439777
TRAIN_3085,Nc1nnc2sc3cc(Br)ccc3n12,0,0,2.507,269.121,2,1,0,2.507,84.45,CPK-M1-009574-E07,0,0
TRAIN_3086,Oc1ccc(C2c3c(-c4ccc(F)cc4)nnc(O)c3Nc3nnnn32)cc1,65.258,60.203,3.187,377.332,7,3,2,2.513,121.87,CPK-M1-008579-G12,65.25768609,60.20340466
TRAIN_3087,Cc1ncc(-c2onc(C)c2C)c(-c2ccco2)n1,10.037,53.332,2.381,255.272,3,0,2,2.394,64.95,CPK-M1-009570-F03,10.03678567,53.33160071
TRAIN_3088,Oc1ccc(-c2oncc2-c2ccccc2)c(O)c1,23.567,65.009,3.128,253.253,3,2,2,3.109,66.49,CPK-M1-008578-H09,23.56705119,65.00944498
TRAIN_3089,CC(C)n1ncc(N2CCOCC2)c(Cl)c1=O,63.495,85.57,0.454,257.717,3,0,2,0.454,45.14,CPK-M1-008581-D12,63.49470733,85.56956339
TRAIN_3090,NC1=NN(c2ccc(Oc3ccccc3)c(S(=O)(=O)[O-])c2)C(=O)C1,99.99,99.99,-0.957,346.338,6,1,4,-0.953,133.5,CPK-M1-018168-H06,>99.99,>99.99
TRAIN_3091,COC(=O)c1sccc1NC(=O)c1cn(C)c(=O)cc1OC,1,3.78,0.123,322.336,5,1,5,0.123,113.18,CPK-M1-013697-C07,<1,3.779055212
TRAIN_3092,CCc1nn2c(c1-c1ccc(C)c(S(=O)(=O)N(C)c3ccc(C)c(C)c3)c1)NC(=O)CCC2=O,77.76,49.28,4.178,480.579,5,1,5,4.177,109.75,CPK-M1-018177-H12,77.76225057,49.27837682
TRAIN_3093,COCCN(Cc1ccc(C)c(Br)c1)S(=O)(=O)c1ccc2[nH]c(=O)ccc2c1,0.21,2.3,3.056,465.361,4,1,7,3.056,84.09,CPK-M1-018172-G09,0.213153251,2.30004722
TRAIN_3094,CCn1cc(N(CC(C)C)C(=O)c2nncc3ccccc23)cn1,65.83,91.75,2.73,323.392,4,0,5,2.73,63.91,CPK-M1-018170-F03,65.83286836,91.74592697
TRAIN_3095,O=S(=O)(/C(=C(\F)Oc1ccccc1)c1ccccc1)c1ccccc1,99.99,12.42,4.868,354.395,3,0,5,4.868,51.75,CPK-M1-018175-A06,>99.99,12.42138135
TRAIN_3096,Cc1ccn(-c2ccc(NS(=O)(=O)c3ccc4c(c3)Cc3ccccc3-4)cc2)n1,34.02,70.6,4.489,401.481,3,1,4,4.49,72.37,CPK-M1-013683-C08,34.02132244,70.60051463
TRAIN_3097,N#Cc1ccc(C(=O)N2CCC(N(Cc3ccccc3)C(=O)c3ccc(C#N)[nH]3)C2)[nH]1,55.12,66.06,2.91,412.444,4,2,5,2.91,119.78,CPK-M1-018176-B11,55.12399047,66.06458478
TRAIN_3098,CC1(C)CC(NC(=O)CCCNc2nc(Cl)nc3[nH]cnc23)CC(C)(C)N1,92.21,99.99,1.338,393.914,5,4,6,0.13,107.62,CPK-M1-018173-E09,92.2053492,>99.99
TRAIN_3099,Cc1c(-c2cc(-c3cnn(C)c3C)n(Cc3ccc(Cl)c(Cl)c3)n2)cnn1C,0.41,7.26,4.739,415.319,3,0,4,4.74,53.46,CPK-M1-013688-C11,0.407247676,7.2590049
TRAIN_3100,COc1ccc(Cl)cc1NC(=O)N1Cc2c(sc3c2CCCC3)-n2cccc2C1c1cccc(F)c1,33.88,49.18,7.185,522.033,2,1,3,7.185,74.73,CPK-M1-013695-D07,33.87561463,49.17750271
TRAIN_3101,OCCCNc1nc(N2CCN(c3ccccc3F)CC2)nc2ccccc12,0.45,52.7,3.777,381.447,3,2,6,3.777,64.52,CPK-M1-018169-B04,0.451267423,52.70297301
TRAIN_3102,CCOCCCN1C(=O)CN(S(C)(=O)=O)CC1(C)C(=O)NCc1ccc(C)cc1,45.92,89.65,0.311,425.542,5,1,9,0.311,104.4,CPK-M1-013685-B09,45.92366773,89.65274743
TRAIN_3103,CC(C)(C)C(=O)N1CC(C(=O)NC2CCCC2)C2(CCOCC2)C1,54.736,75.848,1.707,336.469,3,1,3,1.707,58.64,CPK-M1-010392-G05,54.73592469,75.84830153
TRAIN_3104,CCOC(=O)c1c(N)sc2c1CCC(CC)C2,63.15,81.05,3.165,253.36,2,1,4,3.165,80.56,CPK-M1-018179-C12,63.15309321,81.04576064
TRAIN_3105,CCCc1ccc(-c2ccc(/C=C/C(=O)O)cc2)nc1,18.129,11.344,4.122,267.322,3,1,5,2.745,50.19,CPK-M1-009573-B03,18.12936019,11.34395906
TRAIN_3106,CC(c1cncs1)N(C)C(=O)c1cnn(C(C)C)c1,40.763,91.036,1.221,278.373,3,0,4,1.223,79.25,CPK-M1-010394-G03,40.76257531,91.03597741
TRAIN_3107,COc1cc(=O)[nH]cc1C(=O)N[C@@H]1CCO[C@H]1c1ccc(Cl)cc1,51.86,59.82,0.587,348.781,4,2,4,0.6,76.66,CPK-M1-013694-A11,51.860309,59.81967144
TRAIN_3108,N#Cc1ccnc(-n2cnc(Br)n2)c1,66.019,67.265,1.604,250.055,4,0,1,1.611,67.39,CPK-M1-010392-H04,66.01942878,67.26492307
TRAIN_3109,CCCNC(=O)NC(=O)CNC1(C(=O)OC(C)(C)C)CCCC1,0.524,1.912,1.606,327.419,5,3,8,0.38,96.53,CPK-M1-009569-F11,0.523631317,1.912053705
TRAIN_3110,OC(c1ccccc1)(c1ccccc1)C1CCCN1,58.182,78.925,2.786,253.339,2,2,3,1.66,32.26,CPK-M1-009580-F08,58.18247199,78.92539788
TRAIN_3111,CCN(C(=O)c1cc(C)c(C)[nH]c1=O)[C@H]1COC[C@@H]1O,97.569,99.952,-0.436,280.32,4,2,3,-0.436,78.87,CPK-M1-010394-E08,97.56927543,99.95196606
TRAIN_3112,Cc1noc2nc3c(c(C(=O)N4CCC5(CCCN(C)C5=O)C4)c12)CCC3,46.719,70.304,1.319,368.43,4,0,1,1.328,79.54,CPK-M1-010394-A04,46.71889186,70.30399088
TRAIN_3113,O=C(NCCCN1CCN(c2ccccc2F)CC1)c1ccc2c(c1)N(Cc1ccccc1)C(=O)c1ccccc1S2=O,0.5,0.52,4.824,596.714,4,1,8,3.629,92.17,CPK-M1-018171-B09,0.498721201,0.517867179
TRAIN_3114,CC1(C)Cc2c(sc3[nH]c(=O)n(C4CCCCC4)c(=O)c23)CO1,3.432,17.121,2.954,334.433,3,1,1,2.954,86.88,CPK-M1-009576-A08,3.431877371,17.12134571
TRAIN_3115,O=C(Cn1ncccc1=O)N1Cc2cnc(N3CCOCC3)nc2C1,91.807,99.9,-0.689,342.353,6,0,3,-0.689,91.23,CPK-M1-008583-A05,91.8072321,>99
TRAIN_3116,COC(=O)CC(c1cc(Cl)c2c(c1)OCO2)c1c(O)cc(C)[nH]c1=O,0,0.034,1.675,365.765,6,2,5,1.092,94.09,CPK-M1-009574-H06,0,0.033822718
TRAIN_3117,COc1ccc(-c2cc(C(=O)N3CCc4ccccc4C3)n[nH]2)cc1S(=O)(=O)N(C)C,2.866,10.312,2.685,440.515,5,1,5,2.685,103.98,CPK-M1-009576-E10,2.865763522,10.31205755
TRAIN_3118,CCC1c2cccn2-c2sc3c(c2CN1C(=O)NCCCOC)CCCC3,1.01,2.9,3.975,387.539,2,1,5,3.975,74.73,CPK-M1-013694-B10,1.013104557,2.896114703
TRAIN_3119,CCOC(=O)Cc1c(C)[nH]c2c(-c3ccccc3)cnn2c1=O,78.08,30.02,2.263,311.335,4,1,5,2.263,73.22,CPK-M1-013689-E06,78.07807577,30.0206604
TRAIN_3120,CC1Cc2cc(-c3ccc(C#N)c(O)n3)ccc2O1,22.029,71.316,3.238,252.268,4,1,1,3.236,66.14,CPK-M1-009575-C10,22.02878,71.31648471
TRAIN_3121,Cc1cccc(OCC(O)Cn2nc(C)c3c(C)onc3c2=O)c1,22.764,46.953,1.675,329.35,5,1,5,1.675,88.16,CPK-M1-009576-E04,22.76352729,46.95272619
TRAIN_3122,COc1ccc([N+](=O)[O-])cc1C(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,74.411,81.251,4.377,408.252,4,1,6,4.377,84.15,CPK-M1-008581-H03,74.41109744,81.25080999
TRAIN_3123,Cc1ccc(S(=O)(=O)Nc2ccc3nc(N4CCN(c5ccccc5)CC4)cc(C(=O)O)c3c2)cc1,63.43,71.77,4.95,502.585,5,2,6,4.613,111.22,CPK-M1-018173-F11,63.42640765,71.77376647
TRAIN_3124,Cn1c(=O)c2c(-c3ccncc3)c(Nc3ccccc3)oc2c2ccccc21,55.785,73.242,3.946,367.4,2,1,3,3.947,58.37,CPK-M1-009574-D07,55.7846137,73.24249216
TRAIN_3125,O=S(=O)(NCC(c1ccco1)S(=O)(=O)c1ccccc1)c1ccc(Oc2ccccc2)cc1,0.39,3.9,4.376,483.557,5,1,9,4.376,119.44,CPK-M1-018180-H03,0.386673844,3.897875863
TRAIN_3126,Cc1cccn2c(=O)c(/C=N/O)c(NCc3ccco3)nc12,99.9,99.9,0.864,298.297,4,2,4,0.864,90.43,CPK-M1-008578-H12,>99,>99
TRAIN_3127,Cc1ccccc1C1CC(=O)c2c(C)nc(N)nc2C1,16.39,56.81,2.406,267.326,3,1,1,2.382,68.87,CPK-M1-013690-B06,16.38811029,56.80769064
TRAIN_3128,CCc1cccc(C)c1/N=C1/N=C(N2CCOCC2)N(c2ccc(C)cc2)C12CCCCC2,73.745,89.375,6.456,444.612,3,0,4,6.45,40.43,CPK-M1-009571-B08,73.74522887,89.37455747
TRAIN_3129,CC(NC(=O)c1cn(C)nc1-c1ccc2c(c1)OCCCO2)c1ccc(-n2cncn2)cc1,64.95,98.49,2.986,444.486,6,1,5,2.986,96.09,CPK-M1-018175-E07,64.94836455,98.49009254
TRAIN_3130,Oc1ccc(-c2nccn2Cc2csc(-c3ncccn3)n2)cc1,35.809,92.291,2.108,335.383,5,1,4,2.277,104.96,CPK-M1-009573-C09,35.80883484,92.29062667
TRAIN_3131,Cn1nc2n(c1=O)CCC(NC(=O)CCC1CCCCC1)CC2,74.6,77.19,1.988,320.43,3,1,4,1.988,65,CPK-M1-018178-H10,74.60348265,77.19073594
TRAIN_3132,O=[N+]([O-])c1cn2c(n1)O[C@@H](COCc1ccccc1OC(F)(F)F)CC2,3.506,21.055,4.364,373.284,6,0,7,4.364,91.33,CPK-M1-010398-G04,3.505653201,21.05515249
TRAIN_3133,Cc1cc(=O)c(OCC(=O)Nc2ccc3[nH]c(CC(C)C)nc3c2)c[nH]1,53.584,56.855,1.338,354.403,4,3,6,1.309,96.1,CPK-M1-008578-F06,53.58423862,56.85492572
TRAIN_3134,CC1CCN(C=C(S(=O)(=O)c2ccccc2)S(=O)(=O)c2ccccc2)CC1,1.703,0.629,3.85,405.531,4,0,5,3.85,88.28,CPK-M1-009578-D09,1.703221663,0.629217846
TRAIN_3135,CN(CCC1CCOCC1)S(=O)(=O)c1cnn(C)c1,98.54,99.99,0.404,287.378,4,0,5,0.404,72.81,CPK-M1-018178-D10,98.54240917,>99.99
TRAIN_3136,O=c1ccc2cnc(Nc3cnn(C4CCNCC4)c3)nc2n1C1CCCCCC1,21.62,74.74,2.829,407.512,5,2,4,1.649,87.97,CPK-M1-018171-B12,21.6177868,74.74459237
TRAIN_3137,Cc1ccc2c(c1C)NC(=O)CC2c1c(F)cccc1Cl,4.144,28.622,4.402,303.758,1,1,1,4.402,29.1,CPK-M1-009576-A07,4.143701812,28.62172048
TRAIN_3138,NS(=O)(=O)c1ccc(CCNCc2cccc(Oc3nnnn3-c3ccccc3)c2)cc1,26.95,99.99,2.966,450.513,7,2,9,2.926,133.39,CPK-M1-018180-C04,26.95106462,>99.99
TRAIN_3139,CC1CC(C)C(C(=O)NCC(Nc2ccccc2)C(C)C)O1,0.07,1.34,3.081,304.427,2,2,6,3.06,50.36,CPK-M1-018173-A07,0.069123419,1.342657548
TRAIN_3140,Brc1ccc2c(c1)C1CC(c3ccco3)=NN1C(c1ccncc1)O2,25.037,52.425,3.669,396.237,3,0,2,3.669,50.86,CPK-M1-009570-G06,25.03727094,52.42528773
TRAIN_3141,CCn1nccc1-c1cc(C(=O)O)c2ccc(Cl)c(C)c2n1,79.5,94.429,4.033,315.754,4,1,3,2.561,68.01,CPK-M1-008579-H09,79.5,94.42948451
TRAIN_3142,CN(C)c1nc2sc(C(=O)NCc3cc4ccccc4[nH]3)cc2s1,3.72,8.86,3.796,356.465,2,2,4,3.729,117.5,CPK-M1-018175-D07,3.715878627,8.859082033
TRAIN_3143,COc1ccc2c(c1)C1(CCN(C(=O)c3ccc(C#N)cc3)C1)C(=O)N2,44.956,55.437,1.661,347.367,4,1,2,1.667,82.43,CPK-M1-010395-E11,44.95625808,55.43725333
TRAIN_3144,O=C(Nc1ccc(N2CCCS2(=O)=O)cc1)NC1CCCCC1,74.67,86.91,1.802,337.437,3,2,3,1.802,86.89,CPK-M1-013693-C12,74.66817112,86.910748
TRAIN_3145,Cc1ccc2cc(CNc3ccc4c(c3)C(=O)NC4)ccc2n1,23.635,62.64,2.652,303.358,2,2,3,2.655,54.02,CPK-M1-010395-H09,23.63456034,62.64002546
TRAIN_3146,CCOC(=O)c1ccc(-c2ccc(C3CC(=O)Nc4cc5c(cc43)OCO5)o2)cc1,50.785,61.724,3.526,405.4,5,1,5,3.526,87,CPK-M1-009576-B11,50.784697,61.72401109
TRAIN_3147,COc1ccc(Cc2nc(-c3ccc(S(C)(=O)=O)cc3)c(C)s2)cc1,49.21,51.88,3.847,373.489,4,0,5,3.847,92.88,CPK-M1-013686-B10,49.20883159,51.88465568
TRAIN_3148,CC1=CC[C@@H]2CN(C(=O)c3sc(C(C)C)nc3C)C[C@@H]2C1,1.34,23.5,3.305,304.45,2,0,2,3.306,61.44,CPK-M1-018174-F07,1.337098005,23.49540544
TRAIN_3149,CN(C(=O)CN(c1ccc(Cl)c(Cl)c1)S(C)(=O)=O)C(CN1CCCC1)c1ccc(-c2ccnc(Cl)c2)cc1,9.01,31.19,4.994,595.968,5,0,9,4.722,82.19,CPK-M1-013685-G12,9.007502547,31.19308636
TRAIN_3150,COc1cccc(-c2c3c(cc(OC)c2OC)C(=O)N(c2cccc(C(=O)O)c2)C3)c1,73.19,92.84,3.673,419.427,6,1,6,2.202,85.3,CPK-M1-013685-C05,73.18876583,92.84385276
TRAIN_3151,COc1ccc(/C=N/n2cnnc2)cc1Br,34.24,48.12,1.777,281.109,4,0,3,1.777,52.3,CPK-M1-013685-A11,34.23642629,48.11621737
TRAIN_3152,CC(C)c1c(Cl)nc(NCCO)nc1N1CCN(C(=O)CO)CC1,95.89,95.73,1.155,357.836,5,3,6,1.155,101.82,CPK-M1-018171-H05,95.89265346,95.72517978
TRAIN_3153,COCCn1c(C)cc(C)c(C(=O)Nc2nc(COC)n[nH]2)c1=O,99,88.33,-0.55,335.358,6,2,7,-0.554,109.44,CPK-M1-013690-A05,>99,88.32649252
TRAIN_3154,CCOc1cc(-c2ccccc2)nn1Cc1ccc2cccnc2c1,0.723,20.24,4.653,329.395,3,0,5,4.655,39.94,CPK-M1-009580-C05,0.723437959,20.24006313
TRAIN_3155,CCOC(=O)c1c2ccccc2n2/c(=C\c3ccccc3C)c3ccccc3c12,56.678,18.489,6.266,379.45,2,0,4,6.266,31.23,CPK-M1-010397-E11,56.67807786,18.48869657
TRAIN_3156,CC1CCN(c2ccc(-c3noc(C(=O)NCCc4nc5ccccc5[nH]4)n3)cc2)CC1,57.31,70.51,3.706,430.502,4,2,6,3.673,99.94,CPK-M1-013693-G05,57.3100785,70.50681852
TRAIN_3157,CN1C(=O)c2cccc3c2C1=Cc1ccc2ccccc2c1O3,52.847,103.907,3.319,299.323,2,0,0,3.319,29.54,CPK-M1-010398-C03,52.84669544,103.9071478
TRAIN_3158,CC(CC(=O)c1ccccc1)n1nnc(-c2ccccc2)n1,5.6,1.26,3.386,292.335,4,0,5,3.386,60.67,CPK-M1-018176-B05,5.598234129,1.259779673
TRAIN_3159,CS(=O)(=O)c1nc2c(n1-c1ccccc1)C(=O)C(c1ccccc1)S(=O)(=O)N2Cc1ccccc1,1.67,1.92,4.243,507.581,6,0,5,4.359,123.16,CPK-M1-018176-A05,1.672645461,1.921867446
TRAIN_3160,CCOC(=O)c1cn(-c2nc(Cl)ncc2Cl)cc1C(=O)OCC,0.427,0.414,3.394,358.177,6,0,7,3.394,83.31,CPK-M1-008579-B06,0.427357919,0.41353259
TRAIN_3161,COc1cc(CN2CCC(NC(=O)c3cc4cc(Br)c5ccccc5c4o3)CC2)cc(OC)c1OC,0,0,4.934,553.444,5,1,7,4.934,73.17,CPK-M1-009580-F09,0,0
TRAIN_3162,O=c1ccc(-n2ccnc2)nn1CC(O)COc1ccc(Oc2ccccc2)cc1,45.86,53.29,2.472,404.419,6,1,8,2.699,89.18,CPK-M1-018172-D06,45.86464953,53.29250354
TRAIN_3163,O=C(C1CCN(C2=NS(=O)(=O)c3ccccc32)CC1)N1CCCc2ccccc21,0.76,9.1,2.173,409.501,4,0,2,2.172,78.43,CPK-M1-013688-E08,0.757404269,9.100354931
TRAIN_3164,COc1cc(-c2nc3c(s2)CNCC3)cc(OC)c1OC,70.815,99.9,1.993,306.38,5,1,4,1.984,80.85,CPK-M1-010397-H05,70.81516392,>99.9
TRAIN_3165,Cc1nc(O)[nH]c(=O)c1S(=O)(=O)Nc1ccccc1C(=O)NCCc1ccccc1,45.65,81.67,1.489,428.462,6,4,7,1.657,145.33,CPK-M1-018175-E06,45.65082246,81.66513414
TRAIN_3166,COC(=O)c1cc(I)c(N)c(I)c1C,78.6,11.9,2.581,416.982,2,1,2,2.581,52.32,CPK-M1-008583-A10,78.6,11.9
TRAIN_3167,Cc1c(O)ccc2c(CSc3n[nH]c4nc5ccccc5n34)cc(=O)oc12,2.012,3.399,4.292,378.404,6,2,3,3.98,117.81,CPK-M1-010395-B03,2.011725514,3.399329524
